data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,50388592,,51
2023,50388593,,51
2023,50388620,,51
2023,50388622,,3
2023,50388623,,3
2023,50388646,,51
2023,50388676,,51
2023,50388608,,51
2023,50388616,,51
2023,50388621,,51
2023,50388634,,51
2023,52163379,,3
2023,52163395,,51
2023,52163405,,51
2023,52163414,,51
2023,52163433,,51
2023,52163434,,51
2023,52643384,,51
2023,52643385,,1
2023,52643390,,51
2023,52643345,,51
2023,52643361,,51
2023,52643362,,51
2023,52643349,,51
2023,52643354,,5
2023,53005058,,51
2023,53005059,,51
2023,53005126,,51
2023,53005069,,51
2023,53005062,,51
2023,53521491,,51
2023,53521507,,51
2023,53521461,,51
2023,53521468,,51
2023,53521483,,51
2023,53521505,,51
2023,54831815,,51
2023,54831829,,51
2023,54831826,,51
2023,54831857,,51
2023,54831861,,51
2023,54831873,,51
2023,54831819,,51
2023,55500606,,51
2023,55500605,,51
2023,55500608,,51
2023,55500637,,51
2023,55500649,,51
2023,55500584,,52
2023,55500585,,51
2023,55500582,,51
2023,55500583,,51
2023,55989949,,51
2023,55989950,,51
2023,55989966,,51
2023,55989919,,52
2023,55989932,,51
2023,53520121,,51
2023,53520178,,51
2023,53520179,,3
2023,51747009,,51
2023,52162734,,51
2023,52642483,,51
2023,52642486,,51
2023,52642429,,51
2023,52642432,,51
2023,53003502,,51
2023,53520064,,51
2023,50388820,,51
2023,50388821,,51
2023,50388779,,52
2023,50388798,,51
2023,50388806,,51
2023,50388814,,51
2023,50388836,,51
2023,50388837,,52
2023,50388837,,53
2023,50388838,,51
2023,50388841,,51
2023,50388849,,7
2023,50864173,,51
2023,50864165,,51
2023,50864167,,51
2023,50864168,,51
2023,50864453,,51
2023,51387640,,51
2023,51387648,,51
2023,51387572,,51
2023,51387602,,51
2023,51387623,,51
2023,51387627,,51
2023,51387596,,51
2023,51387604,,51
2023,51387610,,51
2023,51748619,,51
2023,51748545,,51
2023,51748548,,51
2023,51748551,,51
2023,51748552,,51
2023,51748556,,51
2023,51748560,,51
2023,52163193,,51
2023,52163213,,51
2023,52163251,,51
2023,52163188,,51
2023,52163204,,3
2023,52163214,,51
2023,52643282,,51
2023,52643288,,51
2023,52643289,,51
2023,52643247,,51
2023,52643245,,51
2023,52643258,,51
2023,52643259,,51
2023,52643266,,51
2023,52643279,,51
2023,53520964,,51
2023,53520986,,51
2023,53521009,,51
2023,53521027,,51
2023,53521016,,51
2023,53521071,,4
2023,50388638,,52
2023,53520595,,51
2023,50388677,,51
2023,50388671,,51
2023,50388667,,51
2023,50388658,,51
2023,50388668,,51
2023,50388697,,51
2023,53520622,,51
2023,50388674,,52
2023,50388693,,51
2023,50388700,,51
2023,53520541,,51
2023,53520542,,51
2023,53520543,,3
2023,50388657,,51
2023,50388719,,51
2023,53520521,,51
2023,50388735,,51
2023,50388747,,51
2023,50388770,,51
2023,50388752,,3
2023,50388687,,51
2023,50388701,,51
2023,51746507,,51
2023,50388736,,51
2023,56647724,,51
2023,56647725,,51
2023,53520564,,51
2023,56647771,,51
2023,51746512,,51
2023,50388717,,51
2023,50388718,,51
2023,50388727,,51
2023,50388728,,51
2023,50388733,,51
2023,53520603,,51
2023,50863651,,51
2023,50388807,,51
2023,50388725,,51
2023,50388731,,51
2023,50388745,,51
2023,50388755,,51
2023,50388792,,51
2023,50863660,,51
2023,50863661,,51
2023,50863666,,51
2023,50863671,,51
2023,50388765,,51
2023,50388789,,51
2023,50388808,,51
2023,50388744,,51
2023,50388751,,51
2023,54830924,,51
2023,52641421,,51
2023,50388777,,51
2023,50388786,,51
2023,50863691,,51
2023,50863648,,3
2023,50863797,,52
2023,50863803,,3
2023,50863807,,51
2023,50863698,,51
2023,50863715,,51
2023,50863721,,51
2023,50863685,,51
2023,50863686,,51
2023,50863692,,51
2023,50863700,,51
2023,50863703,,3
2023,50863732,,51
2023,50863733,,51
2023,50863744,,51
2023,50863688,,51
2023,53520534,,51
2023,50863743,,51
2023,53520604,,51
2023,50863730,,51
2023,50863756,,51
2023,50863757,,51
2023,50863696,,51
2023,50863714,,51
2023,50863734,,51
2023,53520649,,51
2023,50863704,,51
2023,50863705,,51
2023,50863720,,51
2023,50863747,,51
2023,50863742,,51
2023,50863745,,51
2023,50863754,,51
2023,50863755,,51
2023,50863767,,51
2023,50863778,,51
2023,50863784,,51
2023,50863735,,51
2023,53520569,,51
2023,50864025,,51
2023,50863774,,51
2023,50863791,,51
2023,50863798,,51
2023,50863768,,51
2023,50863761,,51
2023,50863766,,51
2023,50863793,,3
2023,50863804,,51
2023,50863783,,51
2023,50863781,,51
2023,50863806,,51
2023,50863811,,51
2023,53001943,,51
2023,50863828,,51
2023,50863834,,51
2023,53520581,,51
2023,53520596,,51
2023,50863814,,3
2023,50863892,,51
2023,50863899,,51
2023,50863900,,51
2023,50863820,,51
2023,50863825,,51
2023,50863817,,51
2023,50863830,,51
2023,53520615,,4
2023,50863816,,51
2023,50863824,,51
2023,50863833,,51
2023,50863842,,51
2023,50863829,,51
2023,50863840,,51
2023,50863841,,51
2023,50863854,,51
2023,50863861,,51
2023,50863835,,51
2023,50863836,,3
2023,50863850,,51
2023,50863857,,51
2023,50863872,,51
2023,50863873,,51
2023,50863844,,51
2023,50863863,,51
2023,51386910,,51
2023,50863874,,51
2023,51386914,,51
2023,51386915,,51
2023,51386916,,52
2023,50863879,,51
2023,54830947,,51
2023,50863846,,51
2023,50863866,,51
2023,50863869,,51
2023,56647760,,51
2023,56647761,,52
2023,54830800,,51
2023,50863882,,51
2023,50863885,,51
2023,50863877,,51
2023,50863880,,51
2023,50863886,,51
2023,50863887,,51
2023,50863888,,51
2023,50863894,,51
2023,50863915,,51
2023,50863920,,52
2023,50863890,,51
2023,50863896,,51
2023,56647806,,51
2023,53001955,,51
2023,53520573,,51
2023,50863901,,51
2023,50863906,,3
2023,50863907,,3
2023,50863908,,3
2023,50864012,,51
2023,50863919,,51
2023,50863951,,51
2023,50863954,,51
2023,50864017,,51
2023,50863931,,51
2023,53520554,,51
2023,53935520,,51
2023,50863941,,51
2023,50863950,,51
2023,53520605,,3
2023,50863959,,51
2023,50863958,,51
2023,50863961,,51
2023,50863965,,51
2023,50863968,,51
2023,50863962,,51
2023,56647790,,51
2023,53520666,,51
2023,53520583,,51
2023,50864200,,51
2023,50863971,,51
2023,52162824,,51
2023,50863975,,51
2023,50863974,,51
2023,50863976,,51
2023,50863977,,51
2023,50863982,,51
2023,53520600,,51
2023,50863986,,51
2023,50863988,,51
2023,50863989,,51
2023,50863979,,51
2023,50864131,,51
2023,50863983,,51
2023,56647777,,51
2023,50863993,,51
2023,50863996,,51
2023,50863992,,51
2023,50864069,,51
2023,50864013,,51
2023,53520620,,51
2023,53520621,,51
2023,50864024,,51
2023,50864029,,51
2023,52162747,,51
2023,50864035,,51
2023,50864040,,51
2023,56647816,,51
2023,50864039,,51
2023,51386927,,51
2023,50864124,,51
2023,51386921,,51
2023,51386925,,51
2023,51386926,,51
2023,53520577,,51
2023,51386935,,51
2023,50864028,,51
2023,50864034,,51
2023,50864037,,51
2023,50864038,,51
2023,50864045,,51
2023,51386987,,51
2023,51386954,,51
2023,53520639,,51
2023,50864054,,51
2023,53520662,,51
2023,53520591,,51
2023,50864063,,51
2023,50864066,,51
2023,50864052,,51
2023,52162857,,51
2023,50864196,,51
2023,50864199,,51
2023,50864204,,51
2023,50864208,,51
2023,51386997,,51
2023,50864062,,51
2023,50864064,,51
2023,50864065,,51
2023,56647812,,51
2023,51386941,,9
2023,51386941,,52
2023,54830784,,51
2023,50864074,,51
2023,50864076,,51
2023,50864079,,51
2023,51386970,,51
2023,50864088,,51
2023,51386964,,51
2023,50864075,,51
2023,50864148,,51
2023,54830851,,51
2023,50864150,,51
2023,50864154,,51
2023,50864159,,51
2023,53520598,,51
2023,50864161,,51
2023,53520668,,51
2023,51387010,,51
2023,51387045,,51
2023,50864117,,51
2023,51386993,,51
2023,52162742,,52
2023,50864109,,51
2023,50864110,,51
2023,50864113,,51
2023,51387002,,51
2023,51387088,,51
2023,50864145,,51
2023,50864146,,51
2023,50864149,,51
2023,51387109,,51
2023,53520613,,51
2023,51387021,,51
2023,50864135,,51
2023,52162764,,51
2023,57147182,,51
2023,57147183,,51
2023,53520687,,51
2023,53520688,,51
2023,53520689,,51
2023,50864138,,51
2023,51387007,,51
2023,51387023,,51
2023,51387038,,51
2023,51387048,,51
2023,51387057,,51
2023,51387097,,51
2023,53520701,,51
2023,53520736,,51
2023,51387095,,3
2023,51387113,,3
2023,51387016,,51
2023,51387028,,51
2023,53935509,,51
2023,51387114,,51
2023,51387129,,51
2023,51387150,,51
2023,51387160,,51
2023,51387051,,51
2023,51387138,,51
2023,51387110,,51
2023,51387124,,51
2023,51387068,,3
2023,51387075,,51
2023,51387111,,51
2023,51387112,,51
2023,51387123,,51
2023,51387148,,51
2023,51387164,,51
2023,51387067,,51
2023,51387072,,51
2023,51387126,,51
2023,51387127,,51
2023,51387151,,51
2023,52641485,,51
2023,53935531,,51
2023,53520747,,51
2023,53520748,,51
2023,53520749,,51
2023,51387104,,51
2023,51387119,,51
2023,51387161,,51
2023,53520606,,51
2023,51387107,,51
2023,51387146,,51
2023,51387163,,51
2023,51387171,,51
2023,53521020,,51
2023,53521087,,3
2023,53521026,,51
2023,53521069,,51
2023,54831218,,51
2023,54831237,,51
2023,54831238,,51
2023,54831239,,51
2023,54831250,,3
2023,54831234,,51
2023,54831262,,51
2023,54831291,,51
2023,54831233,,51
2023,54831248,,51
2023,54831249,,51
2023,54831256,,1
2023,54831256,,52
2023,54831283,,51
2023,54831266,,51
2023,54831267,,51
2023,54831276,,51
2023,54831285,,51
2023,55500415,,51
2023,55500379,,51
2023,55500384,,51
2023,55500427,,51
2023,55500394,,51
2023,55500404,,51
2023,55500417,,51
2023,55500424,,51
2023,55500430,,51
2023,55500383,,52
2023,55500402,,51
2023,55500410,,51
2023,55500411,,51
2023,55500412,,51
2023,55500422,,51
2023,55500428,,51
2023,55500457,,51
2023,55500472,,51
2023,55989699,,51
2023,55989720,,51
2023,55989736,,51
2023,55989748,,51
2023,55989696,,51
2023,55989707,,51
2023,55989728,,51
2023,55989722,,51
2023,55989730,,51
2023,55989742,,51
2023,50389660,,51
2023,51387103,,51
2023,51387090,,51
2023,51387091,,51
2023,51387165,,51
2023,51387177,,51
2023,51387125,,51
2023,51387135,,51
2023,51387152,,51
2023,51387159,,51
2023,51387167,,51
2023,51387173,,51
2023,51387188,,51
2023,51387193,,51
2023,51387153,,52
2023,51387154,,51
2023,51387162,,51
2023,51387187,,51
2023,53520590,,51
2023,53520625,,51
2023,53520678,,51
2023,53520679,,51
2023,53520651,,51
2023,51387180,,51
2023,51387174,,51
2023,51387178,,51
2023,51387201,,51
2023,51387208,,51
2023,51387237,,51
2023,51387194,,51
2023,53520631,,51
2023,51387195,,51
2023,51387196,,51
2023,51387217,,51
2023,51387222,,51
2023,51387213,,51
2023,56647800,,51
2023,56647801,,51
2023,51387219,,51
2023,51387224,,51
2023,51387220,,51
2023,51387242,,51
2023,53520661,,51
2023,51387232,,51
2023,51387244,,51
2023,51387253,,51
2023,54830917,,51
2023,51387260,,51
2023,51387270,,51
2023,51387276,,51
2023,51387284,,51
2023,51387297,,3
2023,51387278,,51
2023,51387282,,51
2023,51387294,,51
2023,51746544,,51
2023,56647877,,51
2023,53520659,,51
2023,54830953,,51
2023,51387305,,51
2023,51387308,,51
2023,51387309,,51
2023,53520672,,51
2023,51387313,,51
2023,51387306,,51
2023,51387310,,51
2023,51387311,,53
2023,51387312,,51
2023,51387324,,51
2023,51387325,,51
2023,51387328,,51
2023,53520685,,51
2023,51387334,,51
2023,53520709,,51
2023,51387348,,51
2023,51387344,,51
2023,51746551,,51
2023,54831021,,51
2023,51387366,,51
2023,56647897,,51
2023,51387345,,51
2023,51387351,,51
2023,53520653,,51
2023,53520654,,51
2023,53520655,,51
2023,51387406,,51
2023,51387364,,51
2023,51387365,,51
2023,51387377,,51
2023,51387378,,51
2023,53520739,,51
2023,53520740,,51
2023,53520741,,51
2023,51387388,,51
2023,51387395,,51
2023,51387379,,51
2023,51387391,,51
2023,51387394,,51
2023,53520721,,51
2023,51387404,,51
2023,51387381,,51
2023,51387392,,51
2023,51387393,,51
2023,51387408,,51
2023,51387411,,51
2023,51387422,,51
2023,51387409,,51
2023,53935589,,51
2023,51387427,,51
2023,53520677,,51
2023,51387433,,51
2023,51387441,,51
2023,51387405,,51
2023,51387419,,51
2023,51387425,,51
2023,53520729,,51
2023,53520730,,51
2023,51387428,,51
2023,51387431,,51
2023,51387442,,51
2023,53001962,,51
2023,53520633,,51
2023,53520635,,51
2023,53520636,,51
2023,53520637,,51
2023,53520638,,51
2023,53520652,,51
2023,51746536,,51
2023,51387455,,51
2023,51387464,,51
2023,51387446,,51
2023,53935572,,51
2023,53520705,,51
2023,53935598,,51
2023,53935627,,51
2023,51387450,,51
2023,51387454,,51
2023,51387457,,51
2023,51387480,,51
2023,51387587,,51
2023,51387601,,51
2023,51387471,,51
2023,53935578,,52
2023,52641501,,51
2023,51387487,,51
2023,51387492,,51
2023,51387501,,51
2023,51387515,,51
2023,51387482,,51
2023,53520683,,51
2023,51387499,,51
2023,51387506,,51
2023,51387534,,51
2023,51387498,,52
2023,53520717,,52
2023,51387517,,51
2023,51387520,,51
2023,51387549,,51
2023,51387531,,52
2023,53520783,,51
2023,51387558,,51
2023,51387565,,51
2023,51387566,,51
2023,51387535,,51
2023,54830808,,51
2023,51387556,,51
2023,51387570,,51
2023,51387578,,51
2023,51387591,,51
2023,51387597,,51
2023,51387562,,51
2023,51387579,,51
2023,51387583,,51
2023,51387590,,51
2023,51387603,,51
2023,51387608,,51
2023,51746557,,51
2023,51746561,,51
2023,51746537,,51
2023,51746541,,51
2023,51746543,,51
2023,51746560,,51
2023,51387594,,51
2023,53520694,,51
2023,51387620,,51
2023,53520750,,51
2023,51746577,,51
2023,51746578,,52
2023,51746578,,53
2023,51387574,,51
2023,53520823,,51
2023,51387593,,51
2023,51746573,,51
2023,51387618,,51
2023,51387619,,51
2023,51746582,,51
2023,51746588,,51
2023,51746589,,51
2023,51387612,,51
2023,51746584,,51
2023,51746603,,51
2023,51387621,,51
2023,51746568,,52
2023,51746633,,3
2023,51746634,,51
2023,51746635,,3
2023,51746652,,51
2023,51746574,,51
2023,51387645,,51
2023,51746617,,51
2023,51746626,,51
2023,51387673,,51
2023,51387634,,51
2023,51387650,,51
2023,53520681,,51
2023,51387664,,51
2023,51746627,,51
2023,51746590,,51
2023,51746595,,51
2023,51387672,,51
2023,53520706,,51
2023,53935591,,51
2023,51746618,,51
2023,51387674,,51
2023,56647879,,51
2023,51387682,,51
2023,51746629,,51
2023,56647875,,51
2023,51746643,,51
2023,51387704,,51
2023,53520726,,51
2023,51387690,,51
2023,51387691,,51
2023,51387697,,51
2023,51746600,,51
2023,51746605,,51
2023,51746606,,51
2023,51387703,,51
2023,51387707,,51
2023,51746637,,3
2023,51746640,,3
2023,53520762,,51
2023,51746624,,51
2023,51746647,,51
2023,51746678,,51
2023,51746682,,51
2023,51746625,,3
2023,51746688,,51
2023,53520693,,51
2023,51746676,,51
2023,53520719,,51
2023,51746708,,51
2023,51746687,,51
2023,51746701,,51
2023,51746718,,51
2023,51746651,,51
2023,51746715,,51
2023,51746716,,51
2023,51746725,,51
2023,51746662,,51
2023,51746693,,51
2023,51746710,,51
2023,53935617,,3
2023,51746765,,51
2023,51746766,,3
2023,54830766,,51
2023,51746743,,51
2023,51746814,,51
2023,51746835,,51
2023,51746750,,51
2023,51746774,,51
2023,51746799,,51
2023,53520697,,3
2023,51746854,,51
2023,51746804,,51
2023,51746816,,51
2023,51746777,,51
2023,51746861,,51
2023,51746868,,51
2023,53520710,,3
2023,51746847,,51
2023,51746890,,51
2023,51746893,,51
2023,51746871,,51
2023,51746912,,51
2023,51746881,,51
2023,53935592,,51
2023,51746897,,51
2023,51746984,,51
2023,53935615,,51
2023,51746887,,51
2023,51746898,,51
2023,51746913,,51
2023,51747042,,51
2023,51746915,,51
2023,51746920,,51
2023,52162733,,51
2023,51746926,,51
2023,53520768,,51
2023,53520809,,51
2023,52162756,,51
2023,51746924,,51
2023,51746930,,51
2023,51746952,,51
2023,51746957,,51
2023,51746919,,51
2023,51746929,,51
2023,51746934,,51
2023,51746941,,51
2023,51746928,,52
2023,51746960,,51
2023,51746956,,51
2023,51746963,,51
2023,51746965,,51
2023,51746969,,51
2023,51746966,,51
2023,51746971,,51
2023,51746974,,51
2023,53520751,,51
2023,51746964,,51
2023,51746968,,51
2023,51746975,,51
2023,51746981,,51
2023,51746998,,3
2023,51746999,,51
2023,51747001,,51
2023,51747017,,51
2023,51747018,,51
2023,51747068,,51
2023,51747069,,51
2023,51747076,,51
2023,51747021,,51
2023,54830820,,51
2023,53520715,,51
2023,51747035,,51
2023,51747040,,51
2023,51747041,,51
2023,51747086,,51
2023,51747087,,51
2023,51747113,,51
2023,51747116,,51
2023,51747072,,51
2023,53520764,,51
2023,50389685,,3
2023,50389703,,51
2023,50389690,,51
2023,50389808,,51
2023,50865103,,51
2023,50389749,,51
2023,50389721,,51
2023,50389727,,51
2023,50389737,,51
2023,50389731,,51
2023,50389751,,51
2023,50389785,,51
2023,50389797,,3
2023,50389784,,51
2023,50389832,,51
2023,50389744,,51
2023,50389753,,51
2023,55501543,,3
2023,50389803,,51
2023,50389804,,51
2023,50389805,,51
2023,50389806,,51
2023,50389810,,51
2023,50389825,,51
2023,50389826,,51
2023,50389771,,51
2023,50389774,,51
2023,50389781,,51
2023,50389850,,51
2023,50389778,,51
2023,50389812,,51
2023,50389824,,51
2023,50389843,,51
2023,50389817,,51
2023,50389823,,51
2023,50389776,,51
2023,50389801,,51
2023,50389809,,51
2023,50389861,,51
2023,50389877,,51
2023,50389879,,51
2023,50389883,,51
2023,50389885,,51
2023,50389920,,51
2023,50389842,,51
2023,50389851,,51
2023,50389858,,51
2023,50389898,,52
2023,50389819,,51
2023,50389902,,51
2023,50389934,,51
2023,50389962,,51
2023,50389970,,51
2023,50389863,,51
2023,50389864,,51
2023,50389872,,51
2023,50389880,,51
2023,50389957,,51
2023,50389971,,51
2023,50389989,,52
2023,50390016,,51
2023,50390017,,51
2023,50864999,,51
2023,50865000,,51
2023,50865002,,51
2023,50865006,,51
2023,50865033,,51
2023,50865009,,3
2023,50865012,,51
2023,50865015,,51
2023,50865082,,51
2023,50865083,,51
2023,50865097,,51
2023,50865016,,51
2023,50865022,,51
2023,50865025,,51
2023,50865045,,51
2023,50865052,,52
2023,50865057,,51
2023,50865058,,51
2023,50865073,,51
2023,50865072,,51
2023,50865059,,52
2023,50865060,,52
2023,50865078,,51
2023,50865089,,51
2023,50865095,,3
2023,50865198,,51
2023,50865077,,51
2023,50865092,,51
2023,50865109,,51
2023,50865091,,51
2023,50865104,,51
2023,50865134,,51
2023,50865135,,3
2023,50865138,,51
2023,50865144,,51
2023,50865223,,51
2023,50865114,,51
2023,50865131,,51
2023,50865133,,51
2023,50865137,,51
2023,50865146,,51
2023,50865148,,51
2023,50865129,,51
2023,50865289,,52
2023,50865142,,51
2023,50865190,,51
2023,50865200,,51
2023,50865203,,51
2023,50865205,,51
2023,50865179,,51
2023,50865189,,51
2023,51388621,,51
2023,51388626,,52
2023,51388631,,51
2023,51388618,,51
2023,51388622,,3
2023,51388633,,51
2023,51388637,,51
2023,51388644,,51
2023,51388646,,51
2023,51388651,,51
2023,51388652,,51
2023,51388653,,3
2023,51388632,,51
2023,51388636,,3
2023,51388640,,3
2023,51388663,,51
2023,51388650,,51
2023,51388658,,51
2023,51388661,,51
2023,51388665,,51
2023,51388672,,51
2023,51388673,,51
2023,51388892,,51
2023,51388666,,51
2023,51388981,,51
2023,51388983,,51
2023,51388685,,52
2023,51388688,,51
2023,51388692,,51
2023,51388676,,51
2023,51388682,,51
2023,52163904,,51
2023,51388708,,51
2023,51388801,,51
2023,51388809,,51
2023,51388735,,3
2023,51388737,,51
2023,51388760,,51
2023,51388747,,51
2023,51388794,,51
2023,51388795,,51
2023,51388796,,51
2023,51388954,,51
2023,51388799,,51
2023,51388816,,51
2023,55501542,,51
2023,51749394,,51
2023,51749372,,51
2023,51749401,,51
2023,51749430,,51
2023,51749450,,51
2023,51749456,,51
2023,51749476,,51
2023,51749436,,51
2023,51749481,,52
2023,51749499,,51
2023,51749458,,51
2023,51749588,,51
2023,51749473,,51
2023,51749580,,51
2023,51749497,,52
2023,51749505,,51
2023,51749519,,51
2023,51749514,,51
2023,51749586,,51
2023,51749506,,51
2023,51749512,,51
2023,51749513,,51
2023,51749516,,51
2023,51749525,,51
2023,51749610,,51
2023,51749520,,51
2023,51749530,,51
2023,51749532,,51
2023,51749533,,51
2023,51749528,,51
2023,51749529,,51
2023,51749534,,3
2023,51749548,,51
2023,51749540,,51
2023,51749567,,51
2023,51749555,,51
2023,51749563,,51
2023,51749569,,51
2023,51749572,,51
2023,52163927,,3
2023,51749591,,51
2023,51749592,,51
2023,51749593,,51
2023,51749598,,51
2023,55501509,,51
2023,55501512,,3
2023,51749599,,51
2023,51749600,,51
2023,51749605,,51
2023,51749616,,3
2023,51749617,,3
2023,51749595,,51
2023,51749607,,51
2023,51749620,,51
2023,51749628,,51
2023,52163940,,51
2023,52163845,,51
2023,52163859,,51
2023,52163871,,52
2023,52163875,,51
2023,52163989,,51
2023,52163995,,51
2023,52163996,,51
2023,52163844,,1
2023,52163862,,51
2023,52644445,,51
2023,52163900,,51
2023,52163914,,51
2023,52163954,,51
2023,52644499,,51
2023,52644500,,51
2023,52163990,,51
2023,52163916,,51
2023,52163896,,51
2023,52163899,,51
2023,52163924,,51
2023,52163886,,52
2023,52163890,,51
2023,52163905,,51
2023,52163907,,52
2023,52163925,,51
2023,52163938,,51
2023,52163962,,51
2023,52163963,,51
2023,52163917,,51
2023,52163923,,51
2023,52163941,,51
2023,52163960,,51
2023,52163933,,51
2023,52163978,,51
2023,52163946,,51
2023,52163956,,52
2023,52163949,,51
2023,52163994,,51
2023,52644452,,51
2023,52644468,,51
2023,52164010,,51
2023,52163951,,51
2023,52163959,,51
2023,52163972,,51
2023,52163997,,51
2023,55501533,,51
2023,52164023,,51
2023,52644454,,3
2023,52163998,,51
2023,52164003,,3
2023,52164026,,51
2023,52164031,,51
2023,52164014,,51
2023,52164030,,51
2023,52164034,,51
2023,53522043,,51
2023,53522047,,51
2023,53522054,,51
2023,53522060,,7
2023,53522039,,51
2023,53522050,,51
2023,53522058,,51
2023,53522055,,52
2023,53522082,,51
2023,53522090,,51
2023,53522091,,51
2023,53522130,,3
2023,53522131,,3
2023,53938942,,51
2023,53522149,,51
2023,53522164,,51
2023,53522063,,51
2023,53522067,,51
2023,53522072,,51
2023,53522086,,51
2023,53522087,,51
2023,53522088,,51
2023,53522095,,51
2023,53522106,,51
2023,53522107,,51
2023,53522112,,3
2023,53522118,,51
2023,53522093,,51
2023,53522122,,51
2023,53522141,,51
2023,53522184,,51
2023,53522092,,51
2023,53522124,,52
2023,53522125,,51
2023,53522126,,51
2023,53522144,,51
2023,53522145,,51
2023,53522150,,51
2023,53938965,,51
2023,53938966,,51
2023,53938967,,51
2023,53938918,,3
2023,53522146,,3
2023,53522117,,3
2023,53522151,,51
2023,53522174,,51
2023,53522127,,51
2023,53522136,,52
2023,53522177,,51
2023,53522201,,51
2023,53522202,,51
2023,53522248,,51
2023,53522231,,51
2023,53522249,,51
2023,53522143,,52
2023,53522173,,51
2023,53522181,,51
2023,53522180,,51
2023,53522185,,51
2023,53522186,,51
2023,53522205,,51
2023,53522252,,3
2023,53522166,,51
2023,53522191,,51
2023,53522206,,51
2023,53522213,,51
2023,53522238,,52
2023,53522215,,52
2023,51747091,,51
2023,51747100,,51
2023,51747130,,51
2023,54830894,,3
2023,52162827,,51
2023,51747097,,51
2023,51747098,,51
2023,51747108,,51
2023,56647891,,51
2023,51747109,,51
2023,51747141,,51
2023,53520714,,51
2023,54830802,,51
2023,51747153,,51
2023,51747154,,51
2023,51747164,,51
2023,51747177,,51
2023,53520760,,51
2023,51747170,,51
2023,51747196,,51
2023,51747202,,51
2023,51747203,,51
2023,51747155,,51
2023,51747166,,51
2023,51747167,,51
2023,51747168,,51
2023,51747176,,51
2023,51747183,,51
2023,51747199,,51
2023,51747208,,51
2023,51747187,,51
2023,51747195,,51
2023,51747186,,51
2023,53520815,,51
2023,53520816,,51
2023,51747204,,51
2023,51747209,,51
2023,54830858,,51
2023,51747169,,51
2023,56647868,,51
2023,51747182,,51
2023,53520707,,51
2023,51747198,,51
2023,51747214,,51
2023,51747216,,51
2023,53520742,,51
2023,52162750,,51
2023,51747236,,51
2023,51747211,,51
2023,51747250,,51
2023,51747215,,51
2023,56647889,,51
2023,51747242,,51
2023,51747243,,51
2023,51747258,,51
2023,56647822,,51
2023,54830939,,51
2023,51747273,,51
2023,54831005,,51
2023,53002088,,51
2023,51747269,,51
2023,51747279,,51
2023,51747257,,51
2023,51747260,,51
2023,51747266,,51
2023,51747272,,51
2023,53520734,,51
2023,51747288,,51
2023,51747280,,51
2023,51747291,,51
2023,51747297,,51
2023,51747300,,51
2023,51747330,,51
2023,51747338,,51
2023,51747345,,51
2023,51747356,,51
2023,51747271,,51
2023,51747287,,51
2023,51747293,,51
2023,51747309,,51
2023,51747267,,51
2023,51747298,,51
2023,51747299,,51
2023,51747320,,51
2023,53520802,,51
2023,51747329,,52
2023,51747294,,51
2023,51747331,,51
2023,51747332,,51
2023,51747375,,51
2023,52162828,,51
2023,51747321,,51
2023,51747337,,51
2023,51747344,,51
2023,51747359,,51
2023,51747355,,51
2023,51747323,,51
2023,52162719,,51
2023,51747328,,51
2023,51747366,,3
2023,51747367,,51
2023,51747333,,51
2023,51747336,,51
2023,52162737,,51
2023,51747361,,51
2023,51747410,,51
2023,53520731,,51
2023,51747379,,51
2023,53520798,,51
2023,51747397,,51
2023,52162759,,51
2023,51747440,,51
2023,51747446,,51
2023,51747407,,51
2023,51747432,,51
2023,53520702,,51
2023,51747452,,51
2023,51747465,,51
2023,52162670,,51
2023,52162687,,51
2023,52162699,,51
2023,52162721,,51
2023,52162754,,51
2023,52162694,,51
2023,52162720,,51
2023,52162767,,51
2023,52162688,,52
2023,52162695,,51
2023,52162692,,51
2023,52162718,,5
2023,52162771,,51
2023,56647832,,51
2023,55497313,,51
2023,53520761,,51
2023,52162800,,52
2023,52162725,,51
2023,54831072,,51
2023,54830844,,51
2023,52162772,,51
2023,52162794,,51
2023,52162801,,51
2023,52162766,,51
2023,52162802,,51
2023,51747399,,51
2023,51747404,,51
2023,51747425,,51
2023,51747427,,51
2023,52162864,,51
2023,52162861,,51
2023,52162863,,51
2023,52162807,,51
2023,51747435,,51
2023,53935584,,51
2023,51747437,,51
2023,54831044,,51
2023,54831045,,51
2023,54831046,,51
2023,54831047,,51
2023,54831048,,51
2023,54831049,,51
2023,51747460,,51
2023,53520728,,51
2023,51747459,,51
2023,52162803,,51
2023,51747480,,51
2023,51747472,,51
2023,51747479,,51
2023,52162847,,51
2023,52162848,,51
2023,51747482,,51
2023,52162865,,51
2023,52162874,,51
2023,52162830,,51
2023,53520791,,51
2023,52162878,,51
2023,52162875,,51
2023,52162886,,51
2023,53002017,,3
2023,52162849,,51
2023,56647907,,51
2023,52162884,,51
2023,52162903,,51
2023,53520770,,51
2023,53520790,,51
2023,52162868,,51
2023,52162872,,51
2023,53520855,,51
2023,52162876,,51
2023,52162888,,51
2023,52162858,,51
2023,56647838,,51
2023,56647839,,51
2023,56647840,,51
2023,56647841,,51
2023,52162871,,51
2023,53520733,,51
2023,52162932,,51
2023,52162914,,51
2023,53520784,,51
2023,52162908,,51
2023,52162922,,51
