data_year,criminal_act_id,offense_id
2023,9,215165279
2023,9,215165272
2023,9,215165415
2023,9,215165493
2023,6,215165453
2023,6,215165503
2023,6,215165505
2023,9,215165531
2023,6,215165317
2023,9,215165402
2023,9,215165349
2023,9,215165444
2023,9,215165473
2023,9,215165296
2023,6,215165327
2023,6,215165454
2023,6,215165455
2023,8,215165271
2023,6,215165304
2023,9,215165315
2023,6,215165492
2023,9,215165323
2023,9,215165361
2023,9,215165390
2023,9,215165526
2023,9,215165465
2023,9,215165586
2023,9,215165348
2023,9,215165434
2023,6,215165476
2023,6,215165477
2023,9,215165601
2023,6,208994905
2023,9,208994754
2023,6,224172248
2023,6,224172249
2023,9,221308453
2023,6,221308454
2023,9,224172267
2023,6,208994847
2023,6,208994879
2023,6,221308474
2023,9,221308535
2023,6,221308639
2023,9,221308595
2023,6,221308472
2023,6,221308517
2023,6,212608321
2023,9,210961124
2023,6,212608346
2023,9,221308534
2023,6,212608400
2023,6,212608421
2023,6,212608455
2023,9,212608473
2023,6,212608515
2023,6,221308567
2023,5,221308589
2023,1,221308612
2023,6,221308643
2023,6,212608534
2023,9,212608559
2023,6,221308664
2023,6,221308665
2023,9,221308699
2023,5,221308788
2023,6,221308876
2023,8,218871874
2023,6,221308660
2023,9,221308690
2023,9,221308646
2023,6,221308762
2023,6,218871701
2023,6,221308832
2023,9,221308865
2023,6,221308610
2023,6,221308644
2023,6,221308707
2023,6,221308708
2023,6,221308742
2023,8,221308852
2023,6,221308853
2023,5,224354935
2023,6,200583744
2023,6,200583745
2023,6,202587937
2023,6,202587938
2023,6,198621560
2023,6,204053074
2023,6,204053075
2023,6,204053001
2023,6,204053002
2023,9,198621634
2023,8,204053053
2023,8,204053054
2023,9,204053084
2023,6,205710811
2023,7,205710849
2023,6,198621356
2023,6,207548683
2023,6,207548684
2023,9,198621389
2023,3,198621406
2023,9,207548803
2023,9,207548789
2023,9,207548719
2023,9,198621463
2023,6,208992525
2023,6,208992526
2023,6,210959996
2023,6,210959997
2023,9,210960059
2023,6,210960084
2023,6,210960082
2023,9,210960123
2023,6,212605542
2023,6,212605528
2023,6,212605529
2023,9,198621626
2023,6,212605543
2023,9,215151404
2023,6,215151358
2023,6,215151487
2023,6,215151488
2023,9,217001680
2023,9,217001761
2023,9,218870215
2023,9,221306945
2023,6,221307005
2023,9,198621484
2023,6,198619031
2023,8,200581504
2023,8,216999498
2023,8,216999499
2023,8,216999500
2023,6,202585702
2023,9,216999506
2023,9,205709019
2023,9,204049793
2023,6,202585260
2023,9,204049641
2023,6,205709034
2023,9,207547139
2023,8,205709180
2023,3,210956974
2023,8,204049876
2023,6,205709010
2023,6,205709024
2023,5,205709039
2023,3,205709053
2023,3,205709054
2023,6,205709084
2023,6,207547122
2023,8,207547143
2023,8,207547144
2023,6,205709103
2023,9,210957002
2023,9,207547151
2023,6,207547171
2023,9,210957048
2023,9,212602568
2023,8,212602508
2023,8,210957117
2023,14,212602513
2023,8,210957152
2023,8,210957153
2023,8,210957039
2023,9,210957085
2023,9,212602516
2023,8,212602731
2023,3,212602740
2023,6,212602741
2023,6,212602787
2023,9,212602804
2023,6,212602828
2023,6,212602829
2023,6,212602839
2023,2,218868266
2023,3,212602530
2023,9,212602536
2023,3,215149454
2023,2,215149465
2023,8,216999492
2023,8,216999503
2023,8,216999504
2023,9,216999510
2023,6,221303115
2023,6,221303116
2023,6,218867943
2023,13,218867944
2023,6,198615905
2023,9,200577059
2023,6,202583613
2023,1,205706518
2023,9,204077228
2023,9,205706340
2023,9,209020064
2023,6,209020188
2023,9,209020435
2023,6,209020194
2023,9,209020273
2023,9,209020034
2023,9,209020065
2023,6,210953662
2023,6,210953730
2023,6,210953757
2023,9,215146161
2023,9,215145769
2023,9,217032465
2023,6,198617146
2023,6,198617147
2023,6,198617148
2023,6,198617344
2023,6,198617210
2023,6,198617245
2023,6,198617276
2023,6,198617206
2023,6,202585296
2023,6,202585297
2023,6,200580307
2023,8,200580316
2023,5,200580334
2023,6,202584941
2023,6,202584942
2023,6,200580170
2023,6,202584692
2023,6,202584699
2023,6,202584707
2023,6,202584710
2023,6,202585088
2023,6,202585089
2023,6,202585127
2023,6,202584731
2023,6,202584735
2023,6,202584760
2023,6,202584761
2023,6,202584767
2023,6,202584773
2023,6,202584791
2023,6,202584816
2023,6,204079611
2023,6,204079627
2023,6,204079328
2023,6,204079356
2023,6,204079357
2023,6,204079387
2023,3,204079411
2023,9,205707685
2023,6,204079461
2023,5,204079482
2023,6,204079496
2023,6,204079394
2023,6,205707700
2023,6,205707740
2023,6,205707741
2023,6,205707704
2023,6,205707716
2023,6,205707717
2023,6,205707754
2023,6,205707755
2023,6,205707769
2023,6,205707902
2023,6,205707909
2023,6,205707831
2023,6,205707856
2023,5,205707916
2023,6,205707935
2023,6,205707952
2023,8,205707952
2023,6,207573178
2023,6,207573293
2023,6,207573329
2023,6,207573342
2023,2,207573403
2023,6,207573507
2023,6,207573508
2023,6,207573254
2023,8,207573295
2023,6,207573397
2023,6,207573452
2023,6,207573495
2023,5,207573268
2023,6,209025732
2023,6,209025773
2023,6,209025423
2023,6,209025460
2023,6,209025657
2023,6,209025736
2023,6,209025776
2023,6,209025356
2023,6,209025357
2023,5,209025491
2023,6,209025635
2023,6,209025636
2023,6,209025674
2023,8,209025674
2023,5,209025717
2023,6,209025717
2023,6,209025767
2023,6,209025807
2023,6,210955260
2023,6,210955284
2023,6,210955321
2023,6,210954994
2023,6,210954972
2023,6,210954998
2023,6,210954999
2023,6,210955028
2023,6,210955174
2023,6,210955135
2023,6,210955136
2023,6,210955179
2023,2,210955243
2023,4,210955013
2023,6,210955038
2023,6,210955061
2023,6,210955122
2023,6,210955167
2023,6,210955275
2023,6,210955015
2023,6,210955016
2023,6,210955017
2023,6,210955056
2023,6,210955057
2023,6,210955271
2023,6,210955353
2023,6,210955355
2023,6,210955020
2023,6,212635495
2023,5,212635530
2023,6,212635508
2023,6,212635544
2023,6,212635594
2023,6,212635656
2023,6,212635283
2023,6,212635284
2023,6,212635322
2023,8,212635322
2023,6,212635351
2023,5,212635392
2023,6,212635426
2023,6,212635427
2023,1,212635481
2023,6,212635373
2023,6,212635374
2023,6,212635417
2023,6,215148233
2023,6,215148243
2023,6,215148301
2023,6,215148302
2023,6,215148296
2023,6,215148307
2023,6,215148308
2023,6,215148318
2023,6,215148337
2023,6,215148357
2023,6,215148254
2023,6,215148255
2023,6,215148256
2023,6,215148273
2023,8,215148273
2023,6,215148345
2023,6,215148377
2023,6,215148378
2023,6,215148278
2023,6,215148293
2023,6,215148294
2023,6,215148344
2023,6,215148360
2023,6,215148375
2023,6,215148376
2023,6,215148389
2023,6,221302269
2023,6,221302270
2023,6,221302271
2023,6,221301970
2023,6,221302021
2023,6,221302087
2023,6,221302134
2023,6,221302135
2023,6,218867692
2023,6,218867526
2023,6,218867639
2023,6,218867750
2023,6,218867751
2023,6,218867570
2023,6,198611590
2023,6,200572922
2023,6,209008648
2023,8,210949004
2023,6,212627266
2023,6,215142253
2023,1,215142012
2023,5,215142012
2023,8,215142048
2023,8,215142086
2023,6,218861012
2023,6,223181600
2023,1,223181195
2023,6,223181228
2023,6,212618995
2023,6,215139009
2023,6,215139010
2023,8,218858548
2023,6,215132861
2023,6,215132883
2023,6,215132908
2023,6,215132852
2023,6,215132853
2023,6,215132858
2023,6,215132875
2023,6,215132876
2023,6,221288206
2023,6,215132916
2023,6,200566324
2023,8,215132873
2023,6,215132904
2023,6,215132864
2023,6,215132893
2023,6,215132901
2023,6,215132894
2023,6,215132914
2023,1,200566308
2023,6,215132984
2023,6,215132921
2023,6,215132928
2023,5,208991850
2023,6,215132975
2023,6,215133026
2023,6,215133036
2023,6,208991963
2023,6,215132999
2023,6,208991891
2023,8,215132983
2023,6,215133027
2023,6,215133068
2023,5,221288210
2023,5,215132970
2023,6,215132927
2023,1,218852174
2023,7,215132966
2023,6,202572677
2023,6,215165397
2023,9,215165457
2023,9,215165543
2023,9,215165620
2023,6,215165481
2023,9,215165724
2023,9,215165749
2023,6,215165750
2023,9,215165794
2023,9,215165834
2023,9,215165478
2023,9,215165520
2023,9,215165679
2023,9,215165510
2023,9,215165541
2023,9,215165604
2023,6,215165605
2023,9,215165844
2023,1,215165788
2023,9,215165784
2023,9,215165790
2023,9,215165827
2023,9,215165612
2023,9,215165643
2023,9,215165752
2023,9,215165806
2023,9,215165835
2023,9,215165868
2023,9,218875343
2023,6,215165753
2023,6,215165754
2023,6,215165949
2023,9,215165823
2023,9,215165824
2023,6,215165825
2023,9,215165864
2023,9,215165889
2023,9,215165705
2023,9,215165803
2023,9,215165851
2023,9,215165940
2023,9,215165985
2023,6,215165760
2023,9,215165884
2023,9,218875317
2023,9,215165986
2023,9,215165775
2023,6,215165810
2023,9,215166024
2023,1,215165841
2023,9,215165960
2023,5,215165953
2023,9,215165990
2023,9,221311205
2023,9,215166082
2023,9,215166118
2023,9,215166043
2023,9,215166084
2023,9,215166110
2023,9,215166155
2023,9,215165948
2023,9,215165975
2023,6,215166032
2023,9,215166066
2023,9,215166115
2023,9,215166153
2023,9,215166000
2023,9,215166282
2023,9,215166337
2023,9,215166219
2023,12,215166306
2023,9,215166341
2023,9,215166059
2023,9,215166148
2023,9,215166273
2023,9,215166352
2023,3,215166385
2023,6,215166386
2023,9,215166207
2023,6,215166357
2023,9,215166392
2023,6,215166455
2023,9,215166525
2023,9,223196244
2023,6,215166539
2023,6,215166540
2023,9,215166231
2023,6,215166295
2023,14,215166368
2023,9,215166436
2023,9,215166475
2023,9,215166508
2023,6,215166509
2023,9,215166548
2023,1,215166586
2023,9,215166623
2023,6,215166406
2023,9,215166599
2023,9,215166686
2023,9,215166735
2023,9,215166664
2023,9,215166717
2023,9,215166625
2023,6,215166657
2023,6,215166661
2023,9,215166355
2023,9,218875227
2023,6,215166458
2023,9,215166769
2023,6,223196601
2023,9,215166604
2023,9,215166641
2023,6,215166828
2023,6,215166829
2023,9,215166867
2023,9,215167054
2023,9,215167097
2023,9,215166621
2023,9,215166665
2023,9,215167557
2023,9,215166583
2023,9,215166614
2023,9,221311241
2023,9,215166752
2023,9,215166833
2023,9,215166682
2023,9,215166943
2023,9,215167000
2023,9,215167031
2023,9,215166721
2023,9,215166843
2023,9,215166948
2023,9,215166995
2023,9,215166773
2023,9,215166788
2023,9,215166827
2023,9,215166892
2023,9,215166909
2023,9,217017648
2023,9,217017649
2023,9,215167040
2023,9,215166874
2023,6,215167006
2023,6,215167256
2023,9,215167017
2023,9,215167055
2023,9,215167085
2023,9,215167114
2023,2,215167137
2023,3,215167137
2023,2,215167232
2023,6,215166971
2023,6,215167119
2023,6,215167120
2023,9,215167272
2023,6,215167273
2023,9,215167009
2023,9,215167083
2023,9,215167063
2023,9,215167156
2023,6,215167289
2023,6,215167290
2023,3,215167313
2023,9,215167136
2023,9,215167214
2023,9,215167299
2023,6,215167381
2023,9,215167286
2023,6,215167287
2023,9,215167350
2023,9,215167378
2023,9,215167310
2023,9,215167353
2023,9,215167428
2023,9,215167448
2023,6,215167314
2023,9,215167341
2023,9,221311117
2023,6,215167446
2023,9,215167633
2023,9,215167366
2023,9,215167397
2023,9,215167456
2023,6,215167545
2023,6,215167546
2023,9,215167653
2023,9,215167715
2023,9,215167754
2023,9,215167567
2023,6,215167864
2023,9,221311319
2023,9,215167790
2023,9,221311182
2023,9,215167747
2023,9,215167810
2023,6,215167842
2023,6,215167843
2023,9,215167801
2023,9,215167893
2023,9,215167945
2023,9,215167718
2023,9,215167860
2023,6,215168047
2023,6,215168048
2023,9,215167832
2023,9,215167875
2023,6,215167877
2023,9,215167885
2023,9,215167907
2023,9,215167956
2023,6,215168040
2023,9,215168082
2023,9,215168117
2023,9,215168073
2023,9,215168111
2023,9,215168000
2023,9,215168039
2023,9,215168086
2023,8,215168087
2023,9,215168123
2023,9,215168157
2023,6,215168196
2023,9,215168255
2023,9,215168122
2023,9,215168148
2023,9,215168218
2023,9,215168265
2023,9,215168103
2023,9,215168295
2023,9,215168490
2023,9,215168104
2023,9,215168128
2023,9,215168276
2023,9,215168205
2023,9,215168282
2023,9,218875124
2023,6,215168373
2023,9,215168394
2023,9,215168370
2023,9,215168488
2023,9,215168268
2023,9,215168287
2023,6,215168288
2023,6,215168318
2023,9,215168468
2023,9,215168510
2023,6,215168395
2023,9,215168419
2023,9,215168547
2023,6,215168529
2023,9,215168624
2023,9,215168784
2023,9,215168467
2023,6,215168567
2023,6,215168714
2023,9,215168739
2023,9,215168645
2023,9,215168678
2023,9,218875208
2023,9,215168754
2023,9,215168787
2023,9,215168500
2023,9,215168524
2023,6,215168570
2023,9,215168620
2023,6,215168544
2023,9,215168610
2023,6,215168650
2023,9,215168756
2023,4,215168791
2023,9,215168616
2023,9,215168653
2023,9,217017402
2023,6,217017403
2023,9,215168631
2023,9,215168674
2023,9,215168675
2023,9,215168851
2023,9,215168550
2023,9,215168551
2023,9,215168772
2023,9,215168850
2023,9,215168664
2023,9,215168697
2023,9,215168986
2023,9,215168987
2023,6,215168988
2023,6,215168815
2023,9,215169022
2023,9,215169059
2023,9,215168884
2023,9,215169072
2023,9,215169117
2023,9,215168996
2023,9,221311201
2023,9,215169182
2023,9,215169160
2023,9,215169206
2023,9,215168978
2023,9,217017495
2023,9,215169010
2023,6,215169084
2023,6,215169123
2023,6,215169124
2023,6,215169168
2023,6,215169169
2023,9,215169263
2023,9,215169412
2023,9,215169442
2023,6,215169443
2023,9,215169480
2023,9,215169049
2023,9,215169073
2023,9,215169102
2023,9,215169138
2023,9,215169196
2023,9,215169074
2023,9,215169436
2023,9,215169522
2023,9,215169197
2023,9,215169198
2023,9,215169534
2023,9,215169150
2023,9,215169331
2023,6,215169268
2023,9,215169291
2023,9,215169292
2023,6,215169351
2023,6,215169352
2023,9,215169429
2023,9,215169224
2023,9,218875444
2023,9,215169278
2023,8,215169340
2023,9,215169395
2023,9,215169438
2023,9,215169336
2023,9,215169359
2023,9,215169385
2023,9,215169434
2023,9,215169508
2023,6,215169519
2023,9,215169304
2023,9,215169324
2023,9,215169382
2023,9,215169583
2023,9,215169394
2023,9,215169562
2023,6,215169633
2023,9,215169664
2023,9,215169383
2023,9,215169415
2023,6,215169452
2023,9,215169510
2023,6,215169558
2023,9,215169590
2023,6,215169624
2023,6,215169654
2023,9,215169844
2023,9,215169935
2023,9,215169630
2023,6,215169631
2023,9,215169689
2023,9,215169760
2023,9,215169810
2023,9,215169541
2023,9,215169596
2023,9,215169694
2023,9,215169598
2023,6,215169581
2023,9,215169969
2023,9,215169649
2023,9,215169775
2023,6,215169834
2023,9,215170164
2023,9,215170179
2023,9,215170231
2023,9,215170018
2023,9,215170206
2023,6,215170207
2023,9,215169812
2023,9,215169837
2023,9,215169957
2023,9,215170037
2023,8,215170038
2023,6,215170034
2023,9,221311585
2023,9,215169940
2023,9,221311403
2023,9,215169871
2023,9,215169944
2023,9,215170006
2023,9,215170044
2023,9,215170089
2023,9,215169895
2023,9,215169948
2023,9,215170047
2023,9,215170098
2023,9,215170139
2023,9,215170230
2023,9,215170344
2023,9,215169888
2023,9,218875273
2023,9,215169975
2023,6,215169976
2023,9,215170077
2023,9,221311625
2023,9,221311627
2023,9,215169916
2023,9,215169989
2023,9,217017552
2023,9,221311326
2023,9,215170144
2023,9,215170166
2023,6,215170167
2023,9,215170228
2023,9,215169937
2023,9,215170194
2023,9,215169938
2023,9,215169995
2023,9,215170056
2023,9,215169951
2023,9,215170009
2023,6,215170053
2023,9,218875376
2023,9,215170219
2023,6,215170291
2023,9,215170412
2023,9,215170159
2023,9,215170160
2023,6,215170161
2023,9,215170204
2023,6,215170245
2023,6,215170246
2023,9,217017709
2023,9,215170379
2023,9,221311688
2023,9,215170534
2023,9,215170589
2023,9,215170668
2023,9,215170479
2023,9,215170222
2023,9,215170253
2023,9,215170282
2023,9,215170655
2023,9,215170343
2023,9,215170393
2023,6,215170464
2023,4,215170508
2023,9,215170510
2023,9,215170389
2023,9,215170572
2023,9,215170733
2023,9,215170466
2023,9,221311405
2023,9,215170672
2023,9,215170773
2023,9,215170358
2023,9,215170418
2023,9,215170835
2023,9,215170836
2023,9,215170398
2023,9,215170441
2023,9,215170492
2023,9,215170651
2023,9,215170699
2023,9,215170753
2023,9,215170833
2023,9,215170403
2023,9,215170656
2023,9,215170537
2023,9,215170631
2023,9,215170670
2023,8,215170671
2023,9,217017751
2023,9,215170804
2023,3,221311480
2023,6,221311481
2023,3,217017819
2023,9,215170645
2023,9,215170739
2023,9,215170772
2023,9,215170831
2023,6,215170997
2023,9,215170707
2023,9,215170813
2023,9,215170965
2023,9,215170894
2023,9,215170638
2023,6,215170640
2023,9,215170854
2023,9,218875171
2023,6,215170973
2023,9,215171047
2023,9,215170736
2023,6,215170820
2023,6,215170821
2023,9,215171014
2023,9,215171076
2023,9,221311569
2023,9,215170789
2023,9,215170832
2023,9,215171015
2023,9,215170814
2023,9,215170897
2023,9,215171041
2023,9,215170849
2023,9,215170974
2023,6,215171054
2023,6,215170803
2023,9,215170951
2023,9,215170999
2023,9,215170787
2023,9,215170843
2023,6,215170886
2023,6,215170887
2023,9,215170924
2023,6,215170962
2023,9,215171233
2023,9,215171027
2023,9,215171190
2023,9,215170840
2023,9,215171044
2023,9,215171093
2023,6,215171094
2023,9,215170851
2023,9,215170959
2023,9,215171038
2023,6,215171331
2023,9,218875458
2023,9,215171216
2023,9,215171300
2023,9,215170936
2023,9,215171064
2023,9,215171066
2023,9,215170990
2023,6,218875192
2023,6,218875193
2023,9,215171137
2023,9,215171239
2023,9,215171323
2023,9,215171405
2023,9,215171131
2023,9,215171383
2023,9,215171439
2023,9,215171466
2023,9,215171084
2023,9,215171427
2023,9,215171242
2023,9,215171284
2023,9,215171322
2023,6,215171372
2023,9,221311520
2023,9,221311590
2023,9,217017925
2023,9,217017482
2023,9,215171313
2023,9,215171265
2023,9,215171355
2023,9,215171477
2023,9,215171523
2023,9,215171263
2023,9,221311367
2023,9,215171292
2023,6,215171347
2023,9,215171394
2023,9,215171447
2023,6,215171663
2023,6,215171664
2023,6,215171524
2023,9,215171490
2023,9,215171516
2023,9,215171328
2023,6,215171329
2023,9,215171658
2023,9,215171738
2023,9,215171435
2023,6,215171492
2023,9,217017677
2023,9,215171503
2023,9,215171785
2023,9,215171887
2023,9,215171922
2023,6,215171569
2023,6,215171570
2023,9,215171579
2023,6,215171843
2023,9,215171859
2023,6,215171917
2023,6,215171918
2023,9,215171728
2023,9,215171822
2023,1,215171644
2023,9,215171995
2023,9,215171832
2023,9,215171866
2023,6,215171869
2023,9,215171903
2023,9,215171928
2023,9,221311465
2023,9,215171952
2023,6,215172026
2023,9,215171829
2023,9,215171971
2023,9,215172015
2023,9,215172043
2023,9,215171947
2023,9,215172101
2023,9,215172091
2023,9,217017813
2023,9,215172156
2023,9,215172267
2023,9,215171959
2023,9,215172002
2023,9,215172032
2023,9,215172096
2023,6,215172189
2023,9,215172268
2023,9,215172298
2023,6,215172322
2023,9,215172037
2023,9,215172110
2023,9,215172160
2023,9,215172223
2023,9,215172252
2023,9,215172007
2023,6,215172415
2023,9,215172128
2023,9,215172207
2023,9,215172044
2023,9,215172063
2023,9,215172106
2023,6,215172174
2023,6,215172175
2023,9,215172296
2023,9,215172348
2023,8,215172082
2023,9,221311477
2023,9,215172243
2023,9,215172250
2023,9,215172284
2023,9,215172285
2023,9,215172307
2023,9,215172360
2023,9,215172171
2023,9,215172205
2023,6,215172239
2023,9,215172294
2023,9,215172339
2023,9,215172385
2023,9,215172423
2023,6,215172432
2023,9,215172210
2023,9,215172295
2023,9,215172318
2023,9,215172341
2023,9,215172418
2023,9,215172578
2023,9,215172579
2023,9,215172386
2023,9,215172497
2023,9,215172759
2023,9,215172430
2023,6,215172513
2023,9,223196603
2023,9,215172729
2023,9,215172534
2023,9,215173095
2023,6,215172501
2023,9,215172500
2023,9,215172594
2023,9,224176294
2023,9,217017931
2023,9,215172681
2023,9,215172711
2023,9,215172726
2023,9,217017668
2023,6,217017748
2023,9,221311616
2023,9,215172588
2023,9,221311593
2023,9,215172528
2023,3,215172584
2023,9,215172670
2023,6,215172740
2023,9,215172864
2023,9,215173007
2023,9,215172708
2023,9,215172684
2023,9,215172748
2023,6,215172790
2023,9,215172845
2023,9,215172877
2023,9,215172657
2023,9,215172716
2023,9,217017897
2023,9,221311673
2023,9,215173090
2023,8,215173091
2023,9,215172892
2023,6,215172893
2023,9,215172992
2023,9,215173083
2023,9,215173145
2023,9,215172771
2023,9,215173156
2023,9,217017953
2023,9,215172902
2023,9,217018020
2023,9,215172980
2023,9,215173084
2023,9,215173122
2023,6,215173171
2023,6,215173172
2023,9,215173128
2023,6,215173129
2023,9,215173215
2023,9,215172862
2023,9,215172917
2023,9,224175970
2023,9,215173208
2023,9,215173123
2023,6,215173149
2023,9,215173179
2023,9,218875578
2023,9,224175998
2023,9,221311640
2023,9,215172921
2023,9,215172950
2023,9,217017938
2023,9,217017973
2023,15,215173112
2023,9,217017995
2023,9,218875278
2023,3,215173067
2023,9,215173166
2023,9,215173249
2023,9,217017843
2023,9,217017877
2023,9,215172960
2023,9,215173066
2023,9,223196711
2023,6,223196453
2023,9,217018024
2023,9,217017951
2023,9,215173111
2023,9,215173132
2023,9,215173181
2023,9,215173033
2023,9,215173372
2023,9,217017738
2023,9,215173041
2023,9,215173117
2023,9,217017845
2023,9,215173200
2023,9,215173235
2023,9,215173296
2023,9,215173494
2023,6,215173213
2023,6,215173596
2023,6,215173597
2023,6,215173598
2023,6,215173318
2023,9,215173417
2023,6,215173470
2023,9,218875427
2023,8,218875429
2023,6,215173292
2023,6,215173293
2023,9,215173365
2023,9,215173395
2023,9,217017955
2023,9,215173670
2023,9,215173703
2023,9,215173396
2023,9,217018001
2023,6,217018002
2023,9,215173740
2023,9,217018029
2023,9,215173445
2023,9,215173708
2023,9,215173709
2023,9,221311633
2023,6,217018008
2023,9,215173636
2023,9,223196509
2023,9,217018145
2023,9,217018146
2023,3,218875381
2023,9,215173745
2023,9,218875277
2023,9,215173900
2023,9,217018197
2023,9,215173524
2023,9,215173575
2023,6,217018243
2023,8,217018243
2023,9,215173774
2023,6,215173776
2023,6,215173822
2023,6,215174097
2023,6,215174098
2023,9,215173609
2023,6,215173642
2023,6,215173643
2023,9,217018319
2023,6,217018109
2023,9,217018143
2023,9,215173781
2023,9,223196725
2023,9,217018162
2023,2,217018268
2023,9,217018402
2023,9,215173628
2023,6,217018164
2023,9,217018415
2023,9,217018456
2023,9,215173771
2023,9,217018166
2023,6,217018213
2023,9,215173806
2023,2,217018313
2023,6,217018314
2023,2,217018315
2023,6,217018267
2023,9,217018422
2023,9,217018512
2023,9,217018514
2023,9,221311689
2023,9,217018484
2023,9,217018525
2023,9,217018557
2023,9,217018442
2023,6,217018483
2023,9,217018529
2023,9,217018553
2023,9,217018604
2023,9,217018509
2023,9,217018641
2023,9,217018605
2023,9,217018720
2023,9,217018771
2023,9,217018928
2023,9,217019017
2023,9,218875601
2023,9,217018599
2023,9,217018689
2023,9,217018778
2023,9,217018917
2023,9,218875714
2023,9,217018728
2023,9,217018790
2023,9,217018808
2023,6,217018962
2023,9,217019074
2023,6,217018761
2023,6,217018963
2023,9,217019128
2023,9,217019131
2023,6,217018898
2023,6,217018899
2023,9,217018941
2023,9,217018979
2023,9,217019003
2023,9,217019004
2023,9,217019108
2023,9,217019314
2023,9,217019001
2023,9,217019223
2023,9,217019116
2023,9,217019229
2023,9,217019405
2023,9,217019097
2023,9,217019550
2023,6,217019612
2023,9,223196841
2023,1,218875410
2023,9,217019436
2023,9,217019437
2023,8,217019438
2023,9,217019692
2023,9,217019371
2023,9,217019412
2023,9,217019477
2023,9,218875441
2023,9,217019511
2023,9,217019564
2023,9,218875695
2023,9,218875340
2023,9,218875372
2023,9,218875373
2023,9,218875401
2023,9,217019549
2023,9,217019607
2023,9,217019725
2023,9,217019508
2023,9,217019592
2023,9,217019733
2023,9,221311942
2023,9,218875556
2023,6,218875557
2023,6,217019667
2023,9,217019704
2023,6,217019796
2023,6,218875537
2023,6,218875538
2023,9,217019864
2023,9,218875611
2023,2,217019938
2023,6,217019705
2023,9,217019801
2023,9,217019838
2023,6,217019882
2023,6,217020075
2023,3,217019824
2023,6,218875386
2023,9,218875462
2023,9,218875693
2023,9,217019829
2023,9,217020062
2023,9,217020094
2023,9,217020076
2023,9,217020122
2023,9,217020004
2023,9,217020005
2023,9,217020165
2023,9,217020233
2023,9,217019895
2023,9,217019896
2023,9,217020007
2023,6,217020272
2023,9,218875463
2023,9,217020407
2023,6,217020306
2023,9,217020341
2023,9,218875547
2023,6,218875582
2023,9,217020424
2023,9,217020068
2023,9,221311762
2023,9,221311805
2023,6,223196813
2023,9,218875553
2023,9,218875554
2023,9,218875577
2023,9,221311908
2023,9,217020451
2023,9,217020319
2023,9,218875708
2023,9,217020446
2023,9,221311884
2023,9,217020529
2023,9,218875812
2023,9,217020572
2023,9,217020645
2023,9,217020287
2023,6,221311901
2023,9,221311946
2023,6,218875641
2023,6,218875684
2023,9,217020637
2023,9,218875710
2023,9,223196920
2023,9,218875869
2023,9,218875910
2023,9,218875947
2023,9,218876026
2023,9,217020586
2023,8,218875943
2023,9,218875756
2023,9,218875785
2023,9,218875810
2023,9,223196964
2023,9,218875845
2023,9,223197035
2023,9,218876013
2023,9,218876052
2023,9,218876080
2023,9,217020325
2023,9,218875760
2023,9,218875952
2023,9,218875997
2023,9,218876106
2023,9,218875817
2023,6,224176203
2023,6,224176204
2023,9,218875808
2023,9,218875848
2023,9,218875900
2023,9,218875901
2023,9,218876022
2023,6,218876095
2023,9,218876081
2023,9,218876046
2023,6,218876047
2023,9,224176276
2023,6,218876102
2023,9,218876142
2023,9,218875893
2023,9,218875946
2023,9,218876055
2023,8,218876150
2023,9,218876193
2023,9,218876234
2023,6,218876256
2023,6,218876257
2023,9,218876228
2023,9,218876270
2023,9,223197022
2023,9,218876392
2023,9,218876109
2023,9,218876152
2023,9,218876188
2023,9,218876217
2023,9,218876460
2023,9,218876359
2023,9,221312054
2023,9,218876444
2023,9,218876480
2023,9,218876481
2023,9,218876154
2023,9,218876365
2023,9,218876399
2023,9,218876507
2023,9,223197083
2023,9,221311857
2023,9,218876577
2023,9,218876197
2023,9,218876233
2023,9,218876420
2023,9,221311941
2023,9,218876625
2023,9,218876274
2023,9,223196771
2023,9,218876531
2023,6,218876697
2023,9,218876497
2023,9,218876646
2023,9,218876663
2023,9,218876831
2023,9,218876698
2023,9,218876839
2023,6,218876880
2023,6,218876881
2023,9,221311917
2023,3,218876847
2023,6,218876878
2023,9,218876723
2023,9,218876708
2023,9,218876709
2023,9,218876762
2023,9,218876873
2023,9,218877026
2023,9,221312056
2023,9,221312243
2023,9,218876927
2023,6,218876993
2023,9,218877065
2023,1,218877149
2023,9,218876886
2023,6,218877129
2023,6,218877175
2023,6,218877176
2023,9,221311990
2023,9,218876893
2023,9,218877017
2023,9,218877069
2023,9,218877197
2023,6,218877100
2023,9,218877338
2023,9,218877369
2023,9,218877408
2023,9,218877437
2023,9,218877428
2023,9,218877203
2023,9,218877331
2023,9,221311994
2023,8,223196934
2023,6,218877302
2023,8,218877448
2023,9,218877613
2023,9,221312045
2023,9,218877324
2023,9,218877362
2023,9,221312299
2023,9,221312013
2023,9,218877539
2023,9,218877669
2023,9,218877703
2023,9,224176226
2023,6,218877395
2023,6,218877440
2023,9,218877536
2023,9,218877564
2023,9,218877694
2023,6,221312083
2023,9,218877617
2023,9,221312101
2023,6,218877676
2023,9,221312139
2023,8,221312130
2023,9,221312155
2023,9,221312176
2023,9,221312210
2023,9,218877791
2023,9,221312055
2023,6,221312301
2023,9,221312325
2023,6,221312358
2023,9,221312164
2023,9,221312170
