data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2023,48177572,1,2023-01-07,3,90J,53,50,M,10,20,,,,
2023,48177578,1,2023-01-19,3,90J,49,46,M,10,20,,,,
2023,48177573,1,2023-01-14,3,90Z,27,24,M,10,20,,,,
2023,48177581,1,2023-01-25,2,90Z,18,15,M,10,20,,R,,
2023,48495767,1,2023-02-10,3,90J,52,49,M,10,20,,,,
2023,48872546,1,2023-03-07,3,90Z,17,14,M,10,20,,R,,
2023,48872548,1,2023-03-12,3,90D,21,18,M,10,20,,,,
2023,48872541,1,2023-03-24,3,90Z,52,49,M,10,20,,,,
2023,48872547,1,2023-03-03,3,90D,27,24,M,20,20,,,,
2023,49133130,1,2023-04-16,3,90J,44,41,F,10,20,,,,
2023,49133133,1,2023-04-10,3,90D,19,16,M,10,20,,H,,
2023,49133129,1,2023-04-04,3,90Z,29,26,M,40,20,,,,
2023,49133131,1,2023-04-02,3,90D,35,32,M,10,20,,,,
2023,49432037,1,2023-05-13,3,90D,32,29,F,10,20,,,,
2023,49766874,1,2023-06-24,3,90D,29,26,M,10,20,,,,
2023,49766873,1,2023-06-21,3,90C,44,41,M,10,20,,,,
2023,49766875,1,2023-06-16,3,90J,25,22,M,10,20,,,,
2023,50002639,1,2023-07-21,3,90Z,45,42,M,10,20,,,,
2023,50002637,1,2023-07-15,3,90Z,45,42,M,10,20,,,,
2023,50002635,1,2023-07-09,3,90D,36,33,M,20,10,,,,
2023,50002638,1,2023-07-23,3,90D,24,21,M,10,20,,,,
2023,50002636,1,2023-07-08,3,90D,38,35,F,10,20,,,,
2023,50373370,1,2023-08-30,2,90G,68,65,M,10,20,,,,
2023,50373354,1,2023-08-05,3,90D,24,21,M,10,20,,,,
2023,50373358,1,2023-08-06,3,90D,52,49,M,10,20,,,,
2023,50373348,1,2023-08-04,2,90Z,56,53,M,10,20,,,,
2023,50373357,1,2023-08-06,3,90D,40,37,M,10,20,,,,
2023,50373362,2,2023-08-19,3,90Z,53,50,F,10,20,,,,
2023,50658541,1,2023-09-17,3,90C,17,14,F,10,20,,R,,
2023,50658555,1,2023-09-21,3,90J,33,30,F,10,20,,,,
2023,50658564,1,2023-09-26,3,90D,43,40,M,10,20,,,,
2023,50658548,1,2023-09-20,3,90Z,69,66,M,98,20,,,,
2023,50658561,1,2023-09-21,3,90J,30,27,M,10,20,,,,
2023,50658514,1,2023-09-07,3,90Z,45,42,M,10,20,,,,
2023,51064980,1,2023-10-21,3,90D,24,21,M,10,20,,,,
2023,51064981,1,2023-10-23,3,90C,16,13,F,10,20,,R,,
2023,51372822,1,2023-11-22,3,90Z,37,34,M,10,20,,,,
2023,51372824,1,2023-11-21,3,90Z,42,39,M,10,20,,,,
2023,49764308,1,2023-06-24,1,90D,37,34,M,10,20,,,,
2023,51370499,1,2023-11-30,1,90J,33,30,M,20,20,,,,
2023,48177605,1,2023-01-09,3,90D,22,19,M,10,20,,,,
2023,48177604,1,2023-01-16,3,90Z,64,61,M,10,20,,,,
2023,48872652,1,2023-02-12,3,90D,45,42,F,10,20,,,,
2023,48872654,1,2023-02-25,3,90Z,54,51,F,10,20,,,,
2023,48872659,1,2023-02-05,3,90D,44,41,F,20,20,,,,
2023,48872653,1,2023-02-19,3,90D,31,28,F,10,20,,,,
2023,48872660,1,2023-02-06,3,90Z,60,57,M,10,20,,,,
2023,49133611,1,2023-03-12,3,90Z,30,27,M,10,20,,,,
2023,49133616,1,2023-03-21,3,90Z,58,55,M,10,20,,,,
2023,49133609,1,2023-03-10,1,90D,58,55,M,10,20,,,,
2023,49133612,1,2023-03-13,1,90Z,31,28,M,10,20,,,,
2023,49133615,1,2023-03-02,3,90D,26,23,M,20,20,,,,
2023,49432281,1,2023-04-14,3,90Z,59,56,F,10,20,,,,
2023,49432252,1,2023-04-26,1,90Z,37,34,M,10,20,,,,
2023,49432253,1,2023-04-26,1,90Z,23,20,M,10,40,,,,
2023,49432285,1,2023-04-01,3,90D,58,55,F,10,20,,,,
2023,49432256,1,2023-05-13,3,90D,25,22,M,10,10,,,,
2023,49432258,1,2023-05-17,1,90Z,39,36,M,10,20,,,,
2023,50002899,1,2023-06-21,3,90D,49,46,M,10,20,,,,
2023,50002904,1,2023-06-30,3,90D,41,38,M,98,10,,,,
2023,50002876,1,2023-06-24,3,90Z,43,40,M,10,40,,,,
2023,50002902,1,2023-06-25,3,90Z,31,28,M,10,20,,,,
2023,50002890,1,2023-06-05,3,90D,48,45,M,10,20,,,,
2023,50002892,1,2023-06-24,3,90Z,29,26,M,10,40,,,,
2023,50373458,1,2023-07-02,1,90D,34,31,M,10,40,,,,
2023,50373460,1,2023-07-28,1,90D,49,46,M,10,40,,,,
2023,50373456,1,2023-07-02,3,90D,35,32,M,10,40,,,,
2023,50373459,1,2023-07-08,3,90D,36,33,M,10,20,,,,
2023,50373461,1,2023-08-11,3,90D,57,54,M,10,20,,,,
2023,50373463,1,2023-08-18,3,90D,45,42,F,10,20,,,,
2023,51065259,1,2023-09-01,3,90D,63,60,F,10,20,,,,
2023,51065260,1,2023-09-02,3,90D,25,22,M,10,20,,,,
2023,51373285,1,2023-11-04,3,90D,32,29,F,10,20,,,,
2023,51373290,1,2023-11-15,3,90D,62,59,M,10,20,,,,
2023,51373288,1,2023-11-07,1,90Z,25,22,M,10,20,,,,
2023,48496257,1,2023-01-15,1,90C,41,38,M,10,20,,,,
2023,48496259,1,2023-01-16,2,90Z,37,34,F,10,20,,,,
2023,48496258,1,2023-01-13,2,90Z,45,42,M,10,20,,,,
2023,48496260,1,2023-01-26,2,90G,18,15,F,10,20,,R,,
2023,48872892,1,2023-02-14,3,90D,27,24,M,10,20,,,,
2023,48872896,1,2023-02-23,2,90Z,43,40,F,10,20,,,,
2023,48872891,1,2023-02-12,2,90G,21,18,M,10,20,,,,
2023,48872893,1,2023-03-01,2,90C,42,39,M,20,20,,,,
2023,48872895,1,2023-03-15,3,90D,28,25,F,10,20,,,,
2023,48872897,1,2023-03-04,2,90Z,18,15,M,20,20,,R,,
2023,48872894,1,2023-03-03,3,90Z,45,42,M,10,20,,,,
2023,49432523,1,2023-04-11,3,90D,71,68,M,10,20,,,,
2023,49432526,1,2023-04-27,2,90Z,38,35,M,10,20,,,,
2023,49432524,1,2023-04-24,2,90Z,47,44,M,10,20,,,,
2023,49432528,1,2023-04-18,1,90D,31,28,M,10,20,,,,
2023,49432529,1,2023-05-13,1,90Z,18,15,M,10,20,,R,,
2023,49432532,1,2023-05-15,2,90J,14,11,M,10,20,,R,,
2023,49432531,1,2023-05-16,2,90Z,39,36,F,10,20,,,,
2023,50003258,1,2023-06-03,1,90J,41,38,F,10,20,,,,
2023,50003253,1,2023-06-09,1,90Z,32,29,M,10,20,,,,
2023,50003250,1,2023-06-17,1,90G,22,19,M,10,20,,,,
2023,50003257,1,2023-06-16,1,90Z,44,41,F,10,20,,,,
2023,50373471,1,2023-07-15,2,90J,41,38,F,10,20,,,,
2023,50373473,1,2023-07-16,3,90Z,28,25,M,10,20,,,,
2023,50373476,1,2023-07-23,2,90Z,45,42,M,10,20,,,,
2023,50373470,1,2023-07-10,2,90Z,38,35,M,10,20,,,,
2023,50373472,2,2023-07-15,2,90J,42,39,M,10,20,,,,
2023,50373474,1,2023-07-12,1,90Z,51,48,M,10,20,,,,
2023,50659718,1,2023-08-10,1,90G,18,15,F,10,40,,H,,
2023,51374073,1,2023-09-26,2,90Z,64,61,F,10,20,,,,
2023,51065396,1,2023-09-05,2,90Z,38,35,M,10,20,,,,
2023,51065398,1,2023-09-10,3,90D,57,54,M,10,20,,,,
2023,51065399,1,2023-09-21,1,90D,40,37,M,10,20,,,,
2023,51065397,1,2023-09-19,3,90Z,62,59,M,10,20,,,,
2023,51065400,1,2023-09-24,3,90D,36,33,F,10,20,,,,
2023,51374064,1,2023-10-07,2,90G,23,20,M,10,10,,,,
2023,51374076,1,2023-10-19,3,90D,41,38,F,10,20,,,,
2023,51374075,1,2023-10-19,2,90Z,40,37,M,10,20,,,,
2023,51374078,1,2023-10-13,2,90D,49,46,M,10,20,,,,
2023,51374068,1,2023-10-17,3,90D,44,41,M,10,20,,,,
2023,51374079,1,2023-10-29,3,90D,68,65,M,10,20,,,,
2023,48496077,1,2023-01-15,3,90Z,35,32,F,10,50,,,,
2023,51674373,1,2023-06-08,1,90Z,34,31,M,10,20,R,,,
2023,48495553,1,2023-02-01,2,90J,81,78,M,10,20,N,,,
2023,49766471,1,2023-06-24,3,90J,42,39,M,10,20,R,,,
2023,48176692,1,2023-02-04,1,90C,12,09,M,10,20,R,H,,
2023,52055535,1,2023-04-13,3,90D,46,43,M,10,20,N,,,
2023,52055602,1,2023-04-05,3,90D,25,22,F,10,20,N,,,
2023,52055540,1,2023-05-28,3,90D,21,18,F,10,20,R,,,
2023,52055541,1,2023-08-26,3,90D,45,42,M,10,20,R,,,
2023,52055548,1,2023-08-27,1,90G,20,17,M,10,20,N,R,,
2023,52055552,2,2023-08-27,1,90G,19,16,F,10,20,R,R,,
2023,52055559,1,2023-12-23,1,90Z,16,13,M,10,20,R,R,,
2023,52055556,1,2023-12-04,1,90Z,16,13,M,10,20,R,R,,
2023,52055564,1,2023-12-22,3,90D,22,19,M,10,20,N,,,
2023,48177307,1,2023-01-12,2,90Z,47,44,M,10,20,,,,
2023,48177369,1,2023-01-01,1,90Z,34,31,M,10,20,,,,
2023,48177348,1,2023-01-10,1,90Z,51,48,M,10,20,,,,
2023,48177356,1,2023-01-10,3,90Z,50,47,M,10,20,,,,
2023,48872219,1,2023-02-09,2,90F,38,35,F,10,20,,,,
2023,48872221,1,2023-02-10,2,90F,41,38,F,10,20,,,,
2023,48872220,2,2023-02-09,2,90F,41,38,F,10,20,,,,
2023,48872223,2,2023-02-10,2,90F,38,35,F,10,20,,,,
2023,48495539,1,2023-03-03,1,90D,44,41,F,10,20,,,,
2023,48872230,3,2023-03-22,2,90C,22,19,M,10,20,,,,
2023,48872224,1,2023-03-12,2,90J,41,38,M,10,20,,,,
2023,48872226,1,2023-03-26,2,90J,43,40,M,20,20,,,,
2023,48872227,1,2023-03-17,1,90J,26,23,M,10,20,,,,
2023,48872229,2,2023-03-22,2,90C,22,19,M,10,20,,,,
2023,48872228,1,2023-03-22,2,90C,41,38,M,10,20,,,,
2023,48872231,4,2023-03-22,2,90C,58,55,M,10,20,,,,
2023,48872225,1,2023-03-23,2,90Z,46,43,M,10,20,,,,
2023,49132768,1,2023-03-31,2,90C,62,59,M,10,20,,,,
2023,48872238,1,2023-04-07,1,90D,77,74,F,10,20,,,,
2023,49132765,1,2023-04-16,1,90J,43,40,M,10,20,,,,
2023,49132753,1,2023-05-04,1,90Z,43,40,M,20,20,,,,
2023,49132769,1,2023-05-04,1,90D,29,26,M,10,20,,,,
2023,50002072,2,2023-05-12,2,90C,40,37,M,10,20,,,,
2023,50002062,1,2023-05-12,2,90C,52,49,M,10,20,,,,
2023,50002077,1,2023-06-27,3,90Z,62,59,M,10,20,,,,
2023,50002069,1,2023-06-10,1,90D,42,39,F,10,20,,,,
2023,50002120,1,2023-06-15,1,90Z,46,43,M,10,20,,,,
2023,50002115,1,2023-06-05,1,90D,63,60,M,10,20,,,,
2023,50372680,1,2023-06-19,1,90J,44,41,M,20,20,,,,
2023,50002094,2,2023-07-14,3,90C,41,38,F,10,20,,,,
2023,50002086,1,2023-07-14,3,90C,43,40,M,10,20,,,,
2023,50372689,1,2023-07-08,3,90D,50,47,M,10,20,,,,
2023,50372712,1,2023-07-22,1,90D,34,31,M,10,20,,,,
2023,50372681,1,2023-08-07,3,90D,47,44,F,10,20,,,,
2023,50372695,2,2023-08-15,3,90Z,86,83,F,10,20,,,,
2023,50372687,1,2023-08-11,3,90Z,53,50,M,10,20,,,,
2023,50372702,3,2023-08-15,3,90Z,85,82,M,10,20,,,,
2023,50657713,1,2023-08-12,1,90D,43,40,M,20,20,,,,
2023,50657716,1,2023-08-19,3,90J,36,33,M,20,20,,,,
2023,50657719,1,2023-09-17,1,90J,53,50,M,10,20,,,,
2023,51064547,1,2023-09-03,1,90D,73,70,M,10,20,,,,
2023,51064571,1,2023-09-17,1,90J,53,50,M,10,20,,,,
2023,51064562,1,2023-09-20,1,90Z,31,28,M,10,20,,,,
2023,51064590,1,2023-10-10,1,90D,32,29,M,20,20,,,,
2023,51064615,1,2023-10-18,1,90Z,51,48,M,10,20,,,,
2023,51064578,1,2023-10-02,2,90Z,55,52,F,10,20,,,,
2023,51064603,1,2023-10-16,3,90F,34,31,F,10,20,,,,
2023,51372474,1,2023-11-06,2,90C,54,51,M,10,20,,,,
2023,51372477,1,2023-12-06,1,90D,64,61,F,10,20,,,,
2023,51673765,1,2023-12-18,2,90J,26,23,M,10,20,,,,
2023,51670146,1,2023-02-10,3,90Z,62,59,M,10,20,,,,
2023,50368689,1,2023-04-21,1,90D,59,56,M,10,20,,,,
2023,50368744,1,2023-07-14,3,90Z,32,29,F,10,20,,,,
2023,51670841,1,2023-12-02,3,90Z,36,33,M,10,20,,,,
2023,48491602,1,2023-01-08,2,90Z,27,24,F,10,20,,,,
2023,48491606,1,2023-01-28,3,90D,46,43,M,10,20,,,,
2023,48491604,1,2023-01-08,2,90Z,27,24,F,10,20,,,,
2023,48491605,1,2023-01-05,1,90Z,46,43,F,10,20,,,,
2023,48491603,1,2023-02-25,1,90Z,20,17,F,10,20,,R,,
2023,48491598,1,2023-02-05,2,90Z,46,43,M,10,20,,,,
2023,48491600,1,2023-02-10,1,90Z,44,41,F,10,20,,,,
2023,48491610,2,2023-02-02,2,90J,22,19,F,10,20,,,,
2023,48491608,1,2023-02-02,2,90J,26,23,M,10,40,,,,
2023,48866608,1,2023-03-14,2,90C,49,46,M,10,20,,,,
2023,48866610,1,2023-03-15,2,90Z,43,40,F,10,20,,,,
2023,48866609,1,2023-03-30,2,90Z,72,69,M,10,20,,,,
2023,48866611,1,2023-03-31,1,90D,37,34,M,10,10,,,,
2023,48866617,1,2023-03-26,2,90Z,41,38,M,10,20,,,,
2023,48866639,1,2023-03-08,3,90Z,16,13,M,10,20,,R,,
2023,48866641,1,2023-03-11,3,90J,36,33,F,10,20,,,,
2023,48866642,1,2023-03-13,2,90D,40,37,F,10,10,,,,
2023,49130398,1,2023-04-06,2,90Z,45,42,F,10,20,,,,
2023,49130402,1,2023-04-03,2,90Z,65,62,M,10,20,,,,
2023,49130404,1,2023-04-17,2,90J,54,51,M,10,20,,,,
2023,49130407,1,2023-04-03,3,90Z,65,62,M,10,20,,,,
2023,49130400,1,2023-04-12,3,90Z,32,29,M,10,20,,,,
2023,49130403,1,2023-04-17,2,90Z,43,40,F,10,20,,,,
2023,49130405,1,2023-04-27,2,90Z,33,30,M,10,40,,,,
2023,49130409,1,2023-04-06,2,90Z,25,22,F,10,20,,,,
2023,49130406,1,2023-04-01,2,90Z,27,24,F,10,20,,,,
2023,49764238,1,2023-05-14,1,90Z,46,43,F,10,20,,,,
2023,49764236,1,2023-05-07,2,90J,22,19,M,10,20,,,,
2023,49764242,1,2023-05-14,2,90J,44,41,F,10,20,,,,
2023,49764241,1,2023-05-18,2,90C,25,22,M,10,20,,,,
2023,49764245,2,2023-05-18,2,90C,25,22,M,10,20,,,,
2023,49764247,1,2023-05-20,2,90Z,35,32,F,10,20,,,,
2023,49764249,1,2023-05-22,3,90Z,36,33,M,10,20,,,,
2023,49764251,1,2023-05-21,1,90Z,18,15,F,10,20,,R,,
2023,49764253,1,2023-05-19,2,90C,32,29,F,10,20,,,,
2023,50000275,1,2023-05-31,3,90Z,36,33,M,10,20,,,,
2023,50000277,1,2023-06-04,3,90C,39,36,F,10,20,,,,
2023,50000279,1,2023-06-08,3,90Z,49,46,M,10,20,,,,
2023,50000280,1,2023-06-16,3,90C,32,29,M,10,20,,,,
2023,50000281,1,2023-06-25,2,90Z,34,31,F,20,20,,,,
2023,50000283,1,2023-06-29,3,90C,46,43,M,10,20,,,,
2023,50000273,1,2023-07-24,3,90Z,54,51,M,10,20,,,,
2023,50000284,1,2023-07-03,2,90C,46,43,M,10,20,,,,
2023,51670278,1,2023-08-26,3,90Z,47,44,F,10,20,,,,
2023,51670280,1,2023-08-09,1,90Z,52,49,M,10,20,,,,
2023,51670289,1,2023-08-12,2,90Z,24,21,M,10,20,,,,
2023,51670293,2,2023-08-17,2,90J,31,28,M,10,20,,,,
2023,51670297,1,2023-08-17,3,90Z,40,37,M,10,20,,,,
2023,51670283,1,2023-08-03,3,90C,27,24,M,10,10,,,,
2023,51670301,1,2023-08-23,3,90C,49,46,M,10,20,,,,
2023,51670281,1,2023-09-22,2,90J,31,28,F,10,20,,,,
2023,51670286,1,2023-09-29,2,90Z,55,52,M,10,20,,,,
2023,51670295,1,2023-09-14,2,90Z,84,81,M,10,20,,,,
2023,51670277,1,2023-09-19,3,90C,49,46,M,10,20,,,,
2023,51670307,1,2023-09-10,3,90F,39,36,F,10,20,,,,
2023,51670313,1,2023-09-10,1,90F,18,15,F,30,20,,R,,
2023,51670318,1,2023-09-09,3,90D,51,48,M,10,20,,,,
2023,51670292,1,2023-10-03,2,90Z,40,37,F,10,20,,,,
2023,51670300,1,2023-10-15,3,90C,37,34,F,10,20,,,,
2023,51670430,1,2023-10-10,2,90Z,65,62,M,10,20,,,,
2023,51670434,1,2023-10-17,2,90Z,42,39,F,10,40,,,,
2023,51670441,1,2023-10-25,2,90Z,54,51,M,10,20,,,,
2023,51670442,1,2023-10-29,1,90Z,33,30,M,10,20,,,,
2023,51670443,1,2023-10-28,2,90Z,55,52,M,10,20,,,,
2023,48172006,1,2023-01-13,3,90Z,33,30,M,10,20,,,,
2023,48172021,1,2023-01-07,3,90D,48,45,M,10,20,,,,
2023,48172024,1,2023-01-07,3,90Z,55,52,M,10,10,,,,
2023,48172029,1,2023-01-08,3,90C,22,19,M,10,20,,,,
2023,48172035,1,2023-01-08,3,90C,22,19,M,10,20,,,,
2023,48172042,1,2023-01-11,3,90C,40,37,M,10,20,,,,
2023,48171999,1,2023-01-06,3,90D,42,39,M,40,20,,,,
2023,48172008,1,2023-01-17,3,90Z,41,38,F,10,20,,,,
2023,48172011,1,2023-01-18,1,90Z,42,39,F,10,20,,,,
2023,48172015,1,2023-01-20,3,90Z,41,38,M,10,20,,,,
2023,48172068,1,2023-01-03,3,90D,49,46,M,10,20,,,,
2023,48172074,1,2023-01-03,3,90C,40,37,M,10,20,,,,
2023,48172085,2,2023-01-03,3,90C,36,33,M,10,20,,,,
2023,48491485,1,2023-02-05,3,90D,43,40,F,10,10,,,,
2023,48491486,1,2023-02-08,3,90C,53,50,M,10,10,,,,
2023,48491488,1,2023-02-10,3,90Z,34,31,M,10,20,,,,
2023,48491487,1,2023-02-09,3,90D,21,18,M,10,20,,,,
2023,48491491,1,2023-02-10,3,90Z,39,36,M,10,20,,,,
2023,48491493,1,2023-02-13,3,90Z,34,31,F,10,20,,,,
2023,48491490,1,2023-02-08,3,90Z,29,26,F,10,20,,,,
2023,48491492,3,2023-02-19,3,90Z,19,16,F,10,10,,H,,
2023,48491495,2,2023-02-19,1,90Z,22,19,F,10,10,,,,
2023,48491496,1,2023-02-19,1,90D,48,45,M,10,10,,,,
2023,48491497,1,2023-02-01,1,90Z,24,21,M,10,10,,,,
2023,48491498,1,2023-02-04,3,90Z,28,25,M,10,20,,,,
2023,48491508,1,2023-02-24,3,90Z,40,37,F,10,20,,,,
2023,48491509,1,2023-02-26,3,90Z,40,37,M,10,20,,,,
2023,48491489,1,2023-02-10,3,90D,38,35,M,10,10,,,,
2023,48491494,1,2023-02-16,3,90D,24,21,M,10,20,,,,
2023,49428072,1,2023-03-15,3,90Z,40,37,F,10,20,,,,
2023,49428075,1,2023-03-17,3,90D,24,21,M,10,20,,,,
2023,49428083,1,2023-03-25,3,90Z,31,28,F,10,20,,,,
2023,49428096,1,2023-03-28,3,90Z,35,32,F,10,10,,,,
2023,49428078,1,2023-03-23,3,90Z,59,56,M,10,20,,,,
2023,49428087,1,2023-03-26,3,90D,29,26,M,10,20,,,,
2023,49428092,1,2023-03-26,3,90Z,41,38,F,10,20,,,,
2023,49428098,1,2023-03-27,3,90Z,35,32,M,10,20,,,,
2023,48866455,1,2023-03-01,3,90Z,24,21,M,10,10,,,,
2023,48866459,1,2023-03-02,3,90Z,44,41,M,10,10,,,,
2023,48866461,1,2023-03-05,3,90Z,42,39,F,10,20,,,,
2023,48866464,1,2023-03-10,3,90Z,41,38,M,10,10,,,,
2023,48866466,1,2023-03-11,3,90Z,33,30,M,10,20,,,,
2023,48866472,1,2023-03-30,3,90Z,32,29,F,10,20,,,,
2023,48866486,1,2023-03-09,1,90Z,43,40,M,10,20,,,,
2023,49764017,1,2023-03-15,1,90Z,40,37,F,10,20,,,,
2023,49764026,1,2023-03-26,3,90Z,24,21,M,10,10,,,,
2023,49764021,1,2023-03-19,3,90D,26,23,M,10,10,,,,
2023,49763969,1,2023-03-22,2,90Z,31,28,M,10,20,,,,
2023,49764004,1,2023-03-22,1,90C,16,13,F,10,10,,R,,
2023,49764010,2,2023-03-22,1,90C,16,13,F,10,10,,R,,
2023,49764016,1,2023-03-29,3,90D,58,55,F,10,20,,,,
2023,49764020,1,2023-03-31,3,90C,63,60,M,10,20,,,,
2023,49428100,1,2023-04-17,3,90D,42,39,M,10,20,,,,
2023,49428102,1,2023-04-18,2,90C,35,32,M,10,20,,,,
2023,49764048,2,2023-04-25,1,90C,17,14,F,10,10,,R,,
2023,49763988,1,2023-04-26,1,90C,32,29,M,10,20,,,,
2023,49764011,1,2023-04-14,1,90G,19,16,M,10,20,,R,,
2023,49764046,1,2023-04-25,1,90C,16,13,F,10,20,,R,,
2023,49130039,1,2023-04-09,3,90D,41,38,M,10,10,,,,
2023,49130062,1,2023-04-01,3,90D,39,36,M,10,10,,,,
2023,49130083,1,2023-04-02,3,90D,38,35,M,10,10,,,,
2023,49130155,1,2023-04-07,1,90Z,21,18,M,10,10,,,,
2023,49130159,1,2023-04-12,3,90Z,36,33,M,10,20,,,,
2023,49130157,1,2023-04-09,3,90Z,54,51,M,10,20,,,,
2023,49130163,1,2023-04-17,3,90C,43,40,F,10,20,,,,
2023,49130060,1,2023-04-24,3,90D,58,55,M,10,20,,,,
2023,49130126,2,2023-04-09,3,90F,34,31,F,10,20,,,,
2023,49130120,1,2023-04-09,2,90F,34,31,M,10,20,,,,
2023,49130050,1,2023-04-23,3,90Z,40,37,M,10,20,,,,
2023,49130033,1,2023-04-24,2,90F,34,31,M,10,20,,,,
2023,49130045,1,2023-04-01,3,90Z,22,19,M,10,20,,,,
2023,49130074,1,2023-04-02,3,90Z,40,37,M,10,20,,,,
2023,49130091,1,2023-04-04,3,90Z,27,24,F,10,20,,,,
2023,49428071,1,2023-05-24,3,90Z,24,21,M,10,20,,,,
2023,49428077,1,2023-05-27,3,90Z,22,19,M,10,20,,,,
2023,49428080,1,2023-05-28,3,90D,28,25,M,10,10,,,,
2023,49428082,1,2023-05-30,3,90C,44,41,F,10,20,,,,
2023,49428089,2,2023-05-25,2,90F,27,24,F,10,20,,,,
2023,49428090,1,2023-05-20,2,90C,64,61,F,10,20,,,,
2023,49428070,1,2023-05-10,3,90Z,34,31,F,10,10,,,,
2023,49428109,2,2023-05-25,2,90Z,37,34,F,10,20,,,,
2023,49428068,1,2023-05-09,3,90C,66,63,M,10,20,,,,
2023,49428073,1,2023-05-10,3,90Z,28,25,F,10,10,,,,
2023,49428084,1,2023-05-17,3,90Z,39,36,F,10,20,,,,
2023,49428091,1,2023-05-19,1,90Z,43,40,M,10,20,,,,
2023,49428097,1,2023-05-23,3,90Z,32,29,F,10,20,,,,
2023,49428067,1,2023-05-24,3,90Z,27,24,M,10,20,,,,
2023,49428074,1,2023-05-26,3,90D,33,30,M,10,20,,,,
2023,49428093,1,2023-05-25,2,90F,27,24,M,10,20,,,,
2023,49428076,1,2023-05-14,3,90D,42,39,M,10,10,,,,
2023,49428079,1,2023-05-16,3,90Z,45,42,M,10,10,,,,
2023,49428088,1,2023-05-18,3,90Z,46,43,M,10,20,,,,
2023,49428094,1,2023-05-21,2,90J,37,34,F,10,20,,,,
2023,49428113,1,2023-05-25,2,90Z,52,49,M,10,20,,,,
2023,49764033,1,2023-05-31,3,90Z,55,52,M,10,20,,,,
2023,49763993,1,2023-05-11,1,90C,16,13,F,10,20,,R,,
2023,49763998,2,2023-05-11,1,90C,14,11,F,10,20,,R,,
2023,49764003,1,2023-05-12,1,90C,15,12,M,10,20,,R,,
2023,49764007,2,2023-05-12,1,90C,15,12,M,10,20,,R,,
2023,49764013,1,2023-05-20,2,90Z,33,30,F,10,20,,,,
2023,49764018,2,2023-05-20,3,90Z,41,38,M,10,20,,,,
2023,49764031,1,2023-05-10,3,90Z,31,28,M,10,10,,,,
2023,49428086,1,2023-06-02,3,90D,66,63,M,10,20,,,,
2023,49764037,1,2023-06-09,3,90Z,34,31,F,10,20,,,,
2023,49763973,1,2023-06-10,3,90D,22,19,M,10,10,,,,
2023,49763976,1,2023-06-11,3,90D,39,36,M,10,10,,,,
2023,49763977,1,2023-06-12,3,90Z,36,33,M,10,20,,,,
2023,49763979,1,2023-06-14,3,90Z,41,38,F,10,20,,,,
2023,49763981,1,2023-06-14,3,90Z,41,38,F,10,20,,,,
2023,49764005,1,2023-06-27,3,90Z,57,54,F,10,20,,,,
2023,49764022,1,2023-06-22,2,90Z,43,40,M,10,20,,,,
2023,49763983,1,2023-06-14,3,90D,34,31,F,10,10,,,,
2023,49763989,1,2023-06-20,3,90Z,63,60,M,10,20,,,,
2023,49763994,1,2023-06-25,3,90D,21,18,M,10,10,,,,
2023,49763997,1,2023-06-26,3,90Z,39,36,M,10,20,,,,
2023,49764035,1,2023-06-07,3,90Z,31,28,M,10,20,,,,
2023,49764039,1,2023-06-28,3,90Z,27,24,F,10,20,,,,
2023,49763995,1,2023-06-23,2,90Z,35,32,M,10,20,,,,
2023,49764025,1,2023-07-10,2,90F,43,40,M,10,20,,,,
2023,49764030,2,2023-07-12,2,90J,27,24,M,10,20,,,,
2023,49764032,1,2023-07-12,2,90J,22,19,F,10,20,,,,
2023,49764041,1,2023-07-06,3,90C,44,41,M,10,20,,,,
2023,49764044,1,2023-07-12,3,90Z,25,22,F,10,20,,,,
2023,50368098,1,2023-07-16,3,90D,33,30,M,10,10,,,,
2023,50368100,1,2023-07-16,3,90Z,41,38,F,10,20,,,,
2023,50368093,1,2023-07-13,3,90Z,29,26,M,10,20,,,,
2023,50368128,1,2023-07-13,3,90Z,40,37,M,10,20,,,,
2023,50654952,1,2023-07-29,3,90Z,29,26,M,40,20,,,,
2023,50654941,1,2023-07-19,3,90Z,41,38,F,10,20,,,,
2023,50654944,1,2023-07-22,3,90Z,24,21,F,10,20,,,,
2023,50654945,1,2023-07-25,3,90Z,49,46,M,10,20,,,,
2023,50654954,1,2023-07-29,3,90F,56,53,M,10,10,,,,
2023,50654913,1,2023-07-18,3,90Z,47,44,M,10,10,,,,
2023,50654934,1,2023-07-31,3,90Z,34,31,M,10,20,,,,
2023,50654939,1,2023-07-19,3,90C,22,19,F,10,20,,,,
2023,50654951,1,2023-07-25,3,90Z,33,30,M,20,20,,,,
2023,50368104,1,2023-08-02,3,90Z,34,31,M,10,20,,,,
2023,50368106,1,2023-08-02,3,90Z,37,34,F,10,20,,,,
2023,50368109,1,2023-08-03,3,90Z,46,43,F,10,20,,,,
2023,50368112,1,2023-08-04,3,90D,45,42,M,10,10,,,,
2023,50368116,1,2023-08-04,3,90Z,28,25,M,10,10,,,,
2023,51060501,2,2023-08-13,2,90Z,21,18,M,10,10,,,,
